"-4269mdCb7r5ZsqfET0x1Q";"4";"2017-10-18 00:00:00";"I tried their dairy-free, vegan soft serve and my first thought was, ""I think this just added a year to my life."" It tasted so fresh and light and nourishing. I had the Strawberry Funshine and Chocolate Delight, and both had subtle but good flavours. You'll also taste the banana base, which I like.

The person at the counter was really friendly and helpful. He offered me samples to make sure I got what I liked the most. I ended up changing my order from Rosey Pistachio because it turns out I'm not a huge fan of the rose water flavour. I left happy with my end choices.

It was about $6 for soft serve and for the quality, it's worth it. They also have shakes, popsicles, lattes and cakes.";"0";"0";"1";"Nanashake";"Toronto";"ON";"Vegan"
"-43CLS34N_HkZw4k90VTSg";"4";"2016-11-21 00:00:00";"Endroit très sympa, cosy, ambiance chaleureuse et service toujours souriant et agréable!
Large choix de bouffe et d'alcool aux prix très raisonnables.
Les nachos sont super bonnes, les tacos aussi parait il, et les pichets de sangria pas pires non plus! (et pour 6$ de plus, tu peux doubler l'alcool dans ton pichet, ça vaut la peine!)
C'est bien de s'informer des spéciaux car il y a des 5@7 en semaine et un spécial le dimanche soir par exemple.
Belle place à découvrir si vous ne connaissez pas déjà!";"5";"0";"2";"L'Gros Luxe";"Montréal";"QC";"Vegan"
"-48JMD59A9CvUQBUvuecJQ";"5";"2015-06-22 00:00:00";"Great food, a little pricey for just salads and juice but all around good, healthy and quick.";"0";"0";"0";"Grabbagreen Downtown - Phoenix";"Phoenix";"AZ";"Vegan"
"-4BEUo1o4Z8-jOO3Io0JyQ";"5";"2010-05-20 00:00:00";"My cream-filled donut with chocolate icing was the most delicious donut I've ever eaten and it only cost a dollar.  And the scent when you walk through the doors is heavenly.  Highly recommend it!";"0";"0";"0";"Ronald's Donuts";"Las Vegas";"NV";"Vegan"
"-4c3CfzUTfsKPC0mFvEA4w";"5";"2017-08-17 00:00:00";"So good even my non vegan friends were convinced. Had their burgers, white sauce pizza, chicken, truffle fries, banana split and some sort of desert in a coconut with basil seeds. I honestly can't say anything bad about this place, service was amazing and decor was super pretty.";"0";"0";"0";"Planta";"Toronto";"ON";"Vegan"
"-4eB_pWMnN1pz_hDhcyh6w";"3";"2014-07-09 00:00:00";"I have enjoyed several meals at Zizi's since discovering them through an article in Creative Loafing.  Lots of choices and portion size is good.   I've tried ordering in advance a couple times but it didn't matter.   They still prepared my order when I arrived,  which other than being strictly takeout,  is my main gripe--they are very slow.  I appreciate the selection,  location,  quality,  and attention to detail but I'm not usually operating on island time!  They could be so much better with a little more focus.";"1";"0";"0";"Zizis Vegan Take-Out";"Charlotte";"NC";"Vegan"
"-4F1KODbtOrbdwBIa9ko9w";"5";"2013-11-24 00:00:00";"Incredible lunch today at the new Mac Shack on west Charleston. Food was ridiculously good and the value and service was equally as impressive with kids eating free on Sunday and a ton of gluten free options. Curbside pick up too for takeout. Definitely one of our new fav spots.";"1";"0";"0";"Mac Shack";"Las Vegas";"NV";"Vegan"
"-4hM_8YgZPnhtpxi06tbYQ";"1";"2017-09-10 00:00:00";"Dropping to a zero star given the aggressive emails I have received since posting my original review.  Pretty much proves my point this is a very judgmental and angry place.  

Also proving my point this is not a healthy option?  The Toronto Star review on caloric, sodium etc intake with one of their top sellers - google it, Yelp doesn't allow hyperlink posts 

Hogtown sucks";"0";"0";"0";"The Hogtown Vegan";"Toronto";"ON";"Vegan"
"-4INK35UPsqiroBChYprwQ";"3";"2014-05-28 00:00:00";"My husband and I came here after he picked me up from work, which was around the corner from here.

Price wasn't bad, $10.49 for the large bowl. Same concept as Genghis Grill, fill up your bowl as much as you can, select from chicken, beef, or pork. 6 or 7 pieces of shrimp is $1 extra. Then there's a variety of veggies to add into the bowl, then pick your starch, they had rice noodles, udon noodles and wheat noodles. After that you make your own sauce or the waitress/hostess can help you make your sauce. 

There's also a all you can eat chicken or spicy beef soup and also white or brown rice at a little station. 

Also included with the $10.49 is unlimited drinks. 

The price sure wasn't bad, but I'd prefer Genghis Grill any day. They just have better options.";"0";"0";"0";"YC's Mongolian Grill";"Tempe";"AZ";"Vegan"
"-4mZwUuDH1VOfdrU-lsJcQ";"5";"2015-01-15 00:00:00";"I would have fish n chips about every week living in NorCal and thank god this place opened!! Every other fish n chips i have tried since moving to LV has been big disappointments.  Off the hook is exactly what the name says, it's OFF THE HOOK!!!  This might be the first and only time I leave a fish n chips joint with a full belly but not with a belly full of grease.  I don't know how they do it but they do it great.  Will be coming back at least once a week for more! Easy 5 stars.";"2";"1";"0";"Off the Hook";"Las Vegas";"NV";"Vegan"
"-4NYGuIwRQXnXyHeU6HZYg";"4";"2012-04-09 00:00:00";"I loved this restaurant. It was my first vegan restaurant and my first time voluntarily ordering tofu. 

Food
trio of tapas- 4/5
crusted tofu- 5/5 the sauce was amazing

repeat def";"0";"0";"0";"Fressen Restaurant";"Toronto";"ON";"Vegan"
"-4OuAp9pN_0gU5NpOGhApg";"5";"2015-07-25 00:00:00";"What I wouldn't give to live near a True Food. My PHX friends have often told me of this place but I finally skipped my other regular places and headed to Dr. Wiels place. I was on a gluten free food trial and saw the mushroom pizza on the menu which can be made gluten free. 
I sat at the bar even though the patio was very inviting. The bar was awesome and I felt like it was my mother ship! I could see all the fresh fruit, veggies and juices. The bartender was sending out all sorts of things from beer and wine to delicious looking cocktails. 
I ordered a gluten free cider and the pizza and it might just be the best pizza I've ever had. I made myself only eat half so I could finish it on the drive back to Tucson- that didn't pan out so well. I think I made it to chandler bf I had to finish it!
Generally the prices are high but you're getting delicious great quality good for you food!";"2";"0";"0";"True Food Kitchen";"Phoenix";"AZ";"Vegan"
"-4pv03D5JWzo1q9TAI1BIA";"5";"2013-10-20 00:00:00";"Food was delish! Loved the salad with the crispy pita chips and the garlic sauce is amazing !";"0";"0";"0";"Pita House";"Las Vegas";"NV";"Vegan"
"-4pXetLYqZhhnZ5F0wkcMg";"5";"2016-11-15 00:00:00";"I had to try this, after loving Veggie House. And I was not disappointed! The cheeseburger tastes so satisfyingly meat-like, it almost puts you in shock!";"1";"0";"0";"VegeWay";"Las Vegas";"NV";"Vegan"
"-4rEWM0q77JN4R153pDMkw";"5";"2015-08-05 00:00:00";"Bronze Cafe, you are my ""diamond cafe"".  You have brought beauty to Downtown Las Vegas.  You are the 4 C's, color, cut, clarity and carat.  You are a CLEARLY friendly, inviting place.  I felt the SHINE from the warm welcome of the staff and the patrons.  You are the SLICE of vegan and vegetarian deliciousness I seek out for me and my family.  I delighted in the Carrot Cake Blended and my children devoured the Lemon Blueberry Cookie and Chocolate Zucchini Muffin.  You are the CRISP IMAGE of what I want in a community.  The Bronze Cafe provides a venue for my children and me to read, chatter, eat, and socialize. I appreciate the true feeling of community here.  You are AUTHENTIC and REAL; your carat weight is PALPABLE and PURE.";"4";"1";"4";"Bronze Cafe at The Center";"Las Vegas";"NV";"Vegan"
"-4rN2jtNETXhyYHcsDUmaQ";"4";"2015-04-26 00:00:00";"Always a line out the door for Nami. The food is incredible! Try the vegan Huevos Rancheros burrito. So filling and fantastically yummy! 

Knocked one star off because of the unfriendly girl @ the counter. She barely smiled and looked highly annoyed. The rest of the staff is extremely pleasant! 

Still love the food though and will keep coming back!";"0";"0";"0";"Nami";"Phoenix";"AZ";"Vegan"
"-4V3U9Pu8TjjD6RfTrZvFQ";"2";"2016-06-05 00:00:00";"This is definitely not my kinda place. I had a cheese and veggie lasagna. Honestly the worst lasagna of my life. The cheese was awful, the whole thing was just a sad imitation of lasagna and I've had veggie lasagna before that was amazing. If this was my first time having vegan food I would never want to try it again. The service was friendly but the entire menu was disappointing and nothing I tried tasted good (french onion soup was also a pale imitation and the fried tofu was only good because of the bbq sauce).

I didn't bother with dessert after all the unappetizing food we had.";"1";"0";"0";"Cosmic Treats";"Toronto";"ON";"Vegan"
"-53OsgeSn_iSKJ6GVRA7Xg";"5";"2016-08-31 00:00:00";"This fresh, healthy and flavorful fare was exactly what we needed after a week of heavy Scotish food.  So highly recommend it! Waffles and smoothies were outstanding!";"0";"0";"0";"Moon & Hare";"Edinburgh";"EDH";"Vegan"
"-55hv9KdlnwpbUOtz8h-Aw";"5";"2014-04-17 00:00:00";"Greens is my everyday lunch spot. There are so many options. I never get bored. Tofu fries, extra crispy, the bison wrap or the low calorie Caesar salad with salmon are to die for. Never thought eating healthy could be so yummy and addicting. Love this place!!!";"0";"0";"0";"Greens and Proteins";"Las Vegas";"NV";"Vegan"
"-5cGPUXc1-4aFYaJHgR0CA";"4";"2011-10-29 00:00:00";"For a very long time, I lamented the lack of reasonably-priced Indian food in the Cleveland area. I studied in the UK for a semester many years ago and got spoiled by the easy availability and relative cheapness of fast Indian food, the British equivalent of American fast-Mexican food.

Not that I didn't know there were options here, I just couldn't find anything that really satisfied me. Most of the Indian restaurants I tried were a bit pricey or just too fancy.There was that place that was in the Arcade downtown for a while, but that was about as close as it got, it seemed. 

And then I discovered India Garden, whose buffet can't be beat. $8.95 per person is very reasonable for the quality, variety and potential amounts of food you can heap on your plate here. 

Regular old dinner is also good and reasonably priced.  They also have an interesting selection of Indian beers and wines.

Really nice servers, too.";"1";"0";"0";"India Garden";"Lakewood";"OH";"Vegan"
"-5dSj191fPW0PDrXmRxRzg";"5";"2016-06-30 00:00:00";"I usually don't give 5 stars but I can't go any lower.  I went for the $8 lunch buffet which runs 11;30 to 2:30..  The place is super clean, the service was excellent.  Of course since  I went in near closing at 2:25 PM  so  I was the only one there so getting attention wasn't hard.  No the buffet isn't some exotic king buffet, but for $8 you won't  find better.  I didn't care for the iced tea--it tasted like jar instant tea.  Hey guys  I know you read Yelp so hear me when I say you need to get a tea brewing machine!  I have not tried the dinner hour yet, so this only applies to the lunch buffet.";"6";"1";"0";"New India Gate";"Chandler";"AZ";"Vegan"
"-5DTdiWrQAgyy_39GgQgZg";"5";"2017-05-29 00:00:00";"Having a long list of food allergies, this place is truly amazing! And my boyfriend, who has no allergies, confirmed that this place tastes amazing! It doesn't have that typical gluten free grainy-ness. The waffles and pancakes are so moist and fluffy. He even asked me ""are we sure all this is gluten free, it taste to good to be gluten free"" 
Will definitely be coming back! 
Weather you have food allergies or not, it is worth a try. And the price isn't bad at all, typical gluten free places are way more. The prices were pretty average. 
Oh and I can't forget about the coffee, which was one of the best coffees I've had here in Phoenix!";"0";"0";"0";"Jewel's Bakery and Cafe";"Phoenix";"AZ";"Vegan"
"-5j8j_gZZ2uWQgvWEWwjqQ";"5";"2015-11-18 00:00:00";"Really good food. I had a nice fluffy meat lovers scramble. And my husband had a tender new york strip cooked to perfection. And the house coffee is really good too.";"0";"0";"0";"Scramble A Breakfast Joint";"Phoenix";"AZ";"Vegan"
"-5mgLIvWXrZVkaK7UcjAaw";"5";"2012-02-13 00:00:00";"An excellent place downtown for lunch or dinner. All their food is vegan and really yummy. Their soba noodle dishes are very good with the spicy plum sauce. Addicting actually! Their menu items are yummy and healthy, and their smoothies are very refreshing. I am a vegetarian and I love this place.";"0";"0";"0";"Flaming Ice Cube";"Cleveland";"OH";"Vegan"
"-5MNCVK4yJooYVvAVGJm0Q";"5";"2012-10-31 00:00:00";"What a great place. The location is tucked back in this little strip mall area. The creamy broccoli soup was wonderful and I really enjoyed my Mediterranean wrap. Will keep this on my list for future lunch spots.";"1";"0";"0";"Sage Kitchen";"Phoenix";"AZ";"Vegan"
"-5nnuvr61NJAig3DL8tnCw";"5";"2015-04-07 00:00:00";"Like what they do here! Food is so good and very tasty! If you are looking for gluten free and healthy eats, this is the place! 

Try their muffins! The gluten free apple pie rocks!";"2";"2";"1";"Great Grubbing";"Henderson";"NV";"Vegan"
"-5oO_pJ7U6zz5uJHb49kBg";"5";"2016-03-08 00:00:00";"Had a great lunch with great friends at this spot. Delicious food and great service. I will definitely be back. I had Sharwarma feta salad. Friends had the kebabs and rice platter.  Definitely coming back for some baklava";"0";"0";"0";"Kabab-Je Rotisserie & Grille";"Matthews";"NC";"Vegan"
"-5qP2YuppKBtItP--ZxAbA";"3";"2017-12-02 00:00:00";"There is a lot of variety on the line. I selected shrimp, veggies, brown rice and a spicy ginger sauce. This is my first time here and the staff were patient in explaining the jig. The price was 13.49, for a medium bowl - however it looked very small to me and when I did get my meal it looked so small. Now I understand the seasoned customer in front of me who packed her veggies and meats with her fingers. Initially I was annoyed by her taking so long, now, I completely understand. The staff cooked my meal but I will take credit for putting it together. If I come back but will pack my food into my silver bowl like she did. I was there for lunch, music was too loud and just made me feel anxious so I left. I couldn't eat my food comfortably.";"0";"0";"0";"Genghis Grill";"Tempe";"AZ";"Vegan"
"-5tltm6-TJiRz6JejFwqKA";"5";"2013-05-07 00:00:00";"I stopped here before the theater and loved it.  I had the scallop soup and the seafood noodle dish both from the Chef's menu.  The décor was beautiful, the whole place smelled of jasmine, and the service was excellent.";"0";"0";"0";"Nicky's Thai Kitchen";"Pittsburgh";"PA";"Vegan"
"-5_ErpiIenjsLGsdE9TepA";"2";"2015-11-18 00:00:00";"I am super disappointed with Loving Hut these days. Oh, when the shine comes off the newness... Actually, I think there's been a change of ownership. This place has been consistently really good for the past few years and then, Bam! One day I walk in and yup, something's wrong, no warm, strong aroma of blended spices. I pick up the menu and it's abbreviated, turned into an acronym of its former self. Worst yet, what's still left on offer has lost its flavour. Once again, food assembly, speed and the bottom line has become the goal. Less for more, sorry Loving Hut, I'm breaking up with you.";"0";"0";"0";"Loving Hut";"Toronto";"ON";"Vegan"
"-62kBgeMUxx3p9jlTfVjtQ";"5";"2012-07-12 00:00:00";"Thrive! has been on my to-do list for many moons... after all, it's the only place to get an acai bowl within an hour of Scottsdale. I finally made it down to Gilbert this morning, and now I hate myself for not discovering the glory of Thrive sooner (but really, I love myself, because I just had a giant acai bowl and am feelin' fine).

My favorite thing about Thrive is the ingredient selection, which tops anywhere I've been in California. They even beat out Sambazon's Acai Cafe, which is 100% build-your-own bowl style. Yes, there's a menu, but many a secret ingredient hides in the kitchen, including super foods like cacao nibs, goji berries, spirulina, maca powder, hemp and chia seeds. Other highlights include homemade nut butters, protein powders, all kinds of berries and tropical fruit, and hemp-flax or gluten-free granola.

I'm too excited by any restaurant's build-your-own option to order a set menu item, and given the myriad possibilities laid out before me... I knew the original bowl wasn't going to cut it. I made my own acai blend (spirulina, cacao nibs, chocolate protein powder, banana, and walnut butter) and topped it off hemp-flax granola, walnuts, and chocolate shavings. AY. DIOS. MIO. Too delicious for English words... and five hours later, I'm still full.

The owner was even sweet enough to let us try free samples of the tropical, chocolate peanut butter, and chocolate coconut bowls... which were unsurprisingly scrumptious. Overall, I'm left with these two thoughts: 1) Even if Thrive is 25 minutes away, I've got plans to fill out my punch card and get a 10th bowl free before the end of the month, and 2) Why is there only one of these? Time to start replacing Scottsdale's 473 crap-tastic FroYo places with acai cafes!";"7";"2";"4";"Genuine Fresche";"Gilbert";"AZ";"Vegan"
"-64UB7dAj-XZH1mcbaMuFA";"4";"2017-08-17 00:00:00";"Was super pricey for the amount of food you got, and the wait was crazy long, but aside from that, friendly service and tasted great";"0";"0";"0";"Hibiscus";"Toronto";"ON";"Vegan"
"-65S9JlLGL-JMalWscJVmg";"4";"2011-12-28 00:00:00";"I'm a huge fan of Hibiscus!!! whenever I'm craving a nice fresh hardy salad and delicious soup on my lunch break this place is what calls my name. They also have some great vegan crepes which I have tried a few times but I still keep going back to their awesome soup and salad combo which is perfection in my eyes.

This place is a great find in Kensington Market";"0";"0";"0";"Hibiscus";"Toronto";"ON";"Vegan"
"-6AG3w2eD4OY6l8los2T8A";"3";"2017-10-16 00:00:00";"So with all the incredible reviews, I had to go try this restaurant. Unfortunately, Thailicious was only Thaiokayish for me today. First, walking into the restaurant, the setting seemed very wrong to me, A table right by the front door and the front desk set back from it, so everyone entering is literally passing right next to your table, never mind passing it, they wait right next to you to be seated. Okay, perhaps trivial. Tables are set so close to one another you cant have a private conversion with your date. We were brought water right away, good start, orders taken promptly thereafter. Wife ordered Pad Thai with tofu, I ordered eggplant with chicken. But I also ordered the crispy spinach appetizer. So my wife's plate shows up around 10 minutes later and she is waiting for mine before she starts. I encourage her to enjoy it while its still hot, she noticed it didn't come with crushed peanuts as its suppose to. Another 5 minutes pass by before she could ask for them. My meal finally arrives. So for flavor of food I'll give it 4 stars but service is low 3. So now we have our meals and half way through them, my appetizer shows up. Personally, I should have said take it back. Appetizer is pre meal. The crispy spinach taste good but it was extremely oily. I understand this restaurant is new but prioritizing things shouldn't be so difficult. I'm willing to try it again and see if things get better. Overall, Id say the food is pretty good.";"1";"0";"0";"Thailicious Authentic Thai & Vegan";"Henderson";"NV";"Vegan"
"-6c7XvjHL06qcriE-gVVoQ";"3";"2015-01-16 00:00:00";"Not the best burgers in Montreal, but certainly not the worst, and you've got to give them credit for their topping combos, which are pretty choice. 

That said, it's $12-$15 for a burger, and that doesn't include fries. And then you shell out for fries and they taste like day olds (you know you've eaten day olds and you know that they're palatable at best). However, their onion rings are worth their weight in gold - big as your face and breaded to perfection, they stole the show. 

So yeah.., you'll probably enjoy the food, but it's nothing to write home about.";"1";"0";"1";"Burger Royal";"Montréal";"QC";"Vegan"
"-6efa5FQeZU7KlKpjgmaLA";"3";"2017-10-27 00:00:00";"Judging by the reviews, I think this place either disappoints or delivers depending on what you order.

DELIVERY REVIEW: via UberEATS

Savoury Crepe (vegan mozzarella, tomato, basil, spinach, mushroom)
- agree with other reviewers on the bland flavours of the savoury crepes
- the vegan cheese was rather displeasing and I think this crepe would've been better without it
- pretty pricy at $15
- the crepe itself was fine; the sweet crepes might be tastier considering it's easier to make a sweet vegan crepe using fruits vs a savoury one

Salad
- a mix of different legumes, quinoa, kale, nuts mixed together
- this was OK but I wouldn't eat again

Didn't particularly enjoy the items I ordered, but perhaps other items are better. I would give the sweet crepes which appear to have better reviews a chance next time.";"0";"0";"0";"Hibiscus";"Toronto";"ON";"Vegan"
"-6ElVdB3DTIJ8pZZYKiMKA";"1";"2015-09-28 00:00:00";"Went there at 8:15 pm on a Sunday night. door was locked, an employee opened the door and said ""we're closed"". Then shut the door. No ""I'm sorry"", ""I apologize"". Just ""we're closed"" and instantly locks the door. Website said they closed at 10 PM. I guess their website was wrong.

Also beware the place is located on a dark street. While walking there from Fremont a woman stopped us and warned us of some mean vagrants that were near the kitchen.";"6";"0";"1";"Carson Kitchen";"Las Vegas";"NV";"Vegan"
"-6esk7ND-xba0e50O2FVGA";"1";"2016-05-31 00:00:00";"Don't go here if u r in big group or 2 hours before their closing time. Servers are in so much rush that they don't serve u proper food. We were on well time but they skipped our ordered appetizers and directly served main course and top of that server( she) was rushing us to finish our food so she can clear table and go home. What the fuck!!! First did not serve what we order n than rushing to finish, did not expect this kinda behavior from them. We were shocked and also regretted decision of taking our guests here SPOILE their dinner experience. PLZ DONT GO HERE IF U ARE MORE THAN 5 PEOPLE AND 2 HOURS BEFORE THEY CLOSE";"0";"2";"0";"Veggie House";"Las Vegas";"NV";"Vegan"
"-6GHkUmUzulxe5lt_l5w5Q";"5";"2015-01-26 00:00:00";"Perfect place for a first date. Skip Changs and go somewhere off the beaten path. I promise you won't regret it. The little Szechuan chow mein is full of greens, rich and delicious. Head over for lunch for less than the price of Panda Express. Support local cuisine. Super friendly staff and the place is magical. I will be going back!";"4";"0";"1";"Little Szechuan";"Tempe";"AZ";"Vegan"
"-6hZ-QY5l6C7V5R5-oywOQ";"5";"2017-10-14 00:00:00";"Finally ate here and it was delicious!!! I'm vegan my boyfriend eats meat, I had the General Tso's and he had the Lo Mein. My fake meat was great and was so satisfying his Lo Mein had some awesome tasting fake chicken. I highly recommend it here, especially for vegetarians/vegans. Wish it were closer to charlotte, I'd go all the time, they were super nice and it was clean too. Great atmosphere.";"0";"0";"0";"Ma Ma Wok";"Charlotte";"NC";"Vegan"
"-6ln8kJb33laf2gMFVnkMg";"5";"2014-09-12 00:00:00";"A downtown gem! When you work downtown and you're limited with choices in healthy decisions to find a place like Grass Roots is a blessing.  Small but quant and helpful staff. Wishing this place a long lasting stay in downtown Vegas. My holy alkaline is amazing and my co-workers watermelon mint with super berry boost in both were a juicing persons dream.";"2";"0";"1";"Grass Roots Juice Bar";"Las Vegas";"NV";"Vegan"
"-6mO-1f4kq2LL1iSWPoTsg";"5";"2016-08-05 00:00:00";"Such an amazing, fresh margarita!!!! Love it! Amber is a great bartender. Definitely recommend it!";"0";"0";"0";"Hussong's Cantina Las Vegas";"Las Vegas";"NV";"Vegan"
"-6PtfiMO2SLXRhZH0yfwDg";"3";"2015-09-01 00:00:00";"Good vegan food.  Just don't ask for anything special (like cheese on side of a big WAC - apparently they insist on it being melted which I don't like). Service really stinks";"0";"0";"0";"Green New American Vegetarian";"Tempe";"AZ";"Vegan"
"-6r2C5lEPQQ6hReLLdPSQA";"5";"2017-08-26 00:00:00";"The main menu is simple, offering 4 soups, and 4 sandwiches (they also offer a variety of other refrigerated foods, and frozen selections).

I ordered the BBQ Gluten sandwich first, upon recommendation from the lovely staff. They were absolutely right in the suggestion, as that ended up being my favourite. It was so delicious though, that I went back for seconds...and then thirds.

In order of my preference (very hard to decipher as all are delicious): the BBQ Gluten, Bean Curd, Mushroom, and Tofu Curry. All on warm, crisp footlong banquets, all vegan. Each $4 FLAT. (My friend also got the pho, which was a large helping, and also well received. He preferred the sandwiches though.)

Pros: Unreal taste; Great price; Quick & friendly service

Cons: Not really a con, but there is not much seating & it's not a fancy place; You'll want to eat it all and never stop";"0";"0";"0";"Petit Marché Végé";"Montréal";"QC";"Vegan"
"-6VEkjtTFA6_G_RDQlz7OQ";"4";"2011-03-08 00:00:00";"A meal that left me feeling very satisfied. I am surprised by the creativity of ingredients of this raw food restaurant.";"0";"0";"0";"Crudessence";"Montréal";"QC";"Vegan"
"-6zbLCEa84DzabJbHU4hjA";"5";"2013-09-04 00:00:00";"Custom Built Pizza = Very Happy Belly!

We accidentally stumbled onto CBP when we were going to a different place in the area.  My hubby was set on the other place but when we saw the big lunch special sign out front, we had to investigate.  I mean ANY PIZZA for $6.95 would get anyone's attention I think (this special is Monday-Friday 11am-3pm.)  When I went in to grab a menu to check out, I was sold on pizza for lunch just from the smell of the place!  There was no eating a boring sandwich after smelling the delicious pizzas baking in the oven.

I really liked the whole idea of this place as well.  It was like going to Subway where you walk down the line and point to the items you want on your pizza.  The choices are quite numerous and plentiful.  The toppings all looked super fresh and colorful.  There were several options for crusts, sauces, cheeses, veggies, and proteins.  There must be at least 1000 combos you can make, if not more.  They also have already designed pizzas, if the toppings are too overwhelming for you.  Since we were there for the lunch special time, we could actually get unlimited toppings, if we had chosen to do so.  Instead we went with a classic pepperoni pizza and a white pizza with extra mushrooms because everything is better with mushrooms!  Both were super tasty and had so much flavor.  The thin crust was crisp with a great crunch.  The cheese was ooey gooey and browned just perfectly.  The pepperoni was spicy and delish!

The best thing was our pizzas were prepared, cooked, and boxed up in 5 minutes flat.    That is some awesome pizza service right there.  We very much enjoyed the pizzas and had nothing left over afterwards because we are pizza piggies.  

I would give this place a solid 4 stars but the staff here totally pushes them to a 5 star rating.  Maurice was working the counter when I arrived.  He could tell I was new and slightly confused, especially since I was at the wrong end of the counter trying to order, so he took me under his wing and showed me the light.  He walked me through everything and was describing each step with the greatest of detail.  He spoke about the pizza as if it was his first born child!  His descriptions made you want the pizza right that second.   He totally made the experience amazing.  Both of our pizzas were works of art created by the one and only Maurice the Pizzaman!  Maurice alone makes CBP a 5 star joint!  Go Maurice!!!";"12";"11";"11";"Custom Built Pizza";"Las Vegas";"NV";"Vegan"
"-7-25G7cUx8zWOWgKdfVAw";"4";"2016-12-22 00:00:00";"Love this place. Such a cute spot filled with color. I had their burrito, chili and I believe it was a lemon cake. The food was great! The chili was so delicious. I wanted more after I was done with it. The cake was also delicious and my burrito was a bit bland but then I asked for hot sauce and that fixed the problem right up. Will be coming back for sure.";"0";"0";"0";"Violette's Vegan Organic Cafe & Juice Bar";"Las Vegas";"NV";"Vegan"
"-715toJqygQ4Fb-Wm2RsIA";"1";"2016-04-30 00:00:00";"uncooked sweet patatoes turned me off, the rest is ok, the Aztek bol i had was desapointing filled with cheap mesclun to look voluminious but it has no taste, the sauce that goes with it is very average comparable to a cheaper version of Aux vivre's. The only thing i liked in the bol was the protein i choose called Shitake Teriyaki which i can buy at the supermarket. I also ordered the shitake burger, worst burger ever i would think its a patty but no just a half sliced shitaki btw bread with mayo. This place has no soul, it's a chain i didn't expect much to start with but c'mon people are smarter than that. Some fast cheap food ""vegatarian"" food is not what eating healthy means to me. A chain in the Plateau has the balls to come here, insulted.";"3";"2";"0";"Copper Branch";"Montréal";"QC";"Vegan"
"-78pj2JNKE9QYVNg-oW4qg";"4";"2017-09-07 00:00:00";"Don't let the size or semi-hidden location fool you into thinking this is a junk stop. This is solid Indian food. The paneer is delicious in every dish I've ever had there. The tandoori of any kind is good and does not disappoint. 

The staff works hard to please and is quick with service.";"0";"0";"0";"India Garden";"Lakewood";"OH";"Vegan"
"-7feA5ibGKhG-CE06eTEDw";"5";"2017-12-06 00:00:00";"Currently addicted to the dirty chai latte with coconut milk. Definitely check this place out for good coffee and a well rounded vegan menu.";"0";"0";"0";"The Cutting Board Bakery & Cafe";"Mesa";"AZ";"Vegan"
"-7GCEbdJdsbVsWRpw_hxDg";"2";"2017-08-27 00:00:00";"Not a fan. Maybe I just didn't order the right stuff. I mean, the service was great, the ambiance was nice, and the menu selection was pretty good too... but the food was just SO bland.

I am not a strict Vegan or vegetarian, although I am a huge advocate for plant-based diets. I've had some pretty good vegetarian foods too. But the Vegetable Tofu Pho at Saigon Lotus did not meet my expectations at all. The soup was bland, the menus fail to point out which meat substitutes were deep fried, the pho noodles tasted hard and plasticy, and I just didn't feel good after the meal (even though it was cheap and healthy...?!?)

The Yelp Check-in discount was great, and maybe the stir fried dishes are tastier, but my two cents? There's SO many amazing restaurants in the area, I would probably trek somewhere else for lunch/dinner.";"2";"1";"0";"Saigon Lotus";"Toronto";"ON";"Vegan"
"-7mnV-v575_Z2IoSN0x1fg";"5";"2016-06-05 00:00:00";"I'm not vegan or vegetarian,  but I really like this place.  It's their 2nd location.  Although I will miss Little fish, I'm pleased with this new addition to the neighbourhood.  

Lots of options that are vegan and sound really interesting.  It's not just salad folks.  There's bowls,  burgers and even ""chicken""  and waffles. 

On weekends they are open at 930am (brunch!).  

I had the Kale and Cabagge salad with Gobo Root on the side.  That was a nice addition and was tasty with a crunch.  The brunch bowl looked really yummy too. 

Also worth checking out are their juices and smoothies.  I'd come by just for take out of that. 

Looking forward to coming back soon!";"7";"1";"3";"Grasshopper Restaurant";"Toronto";"ON";"Vegan"
"-7PIJrZeXbqEq5omVRdA-Q";"1";"2016-04-16 00:00:00";"Worst customer service of my life. Walked in was sat down instantly which was a plus. After sitting down we were ignored. No one came to take our orders for drinks even after 20 minutes. After 20 minutes we were given water and they apologized because they were backed up. Funny though that a couple sat next to us and their drinks were taken right away. Within a few minutes their drinks were brought upon them and the waiter took their orders. We sat there in awe as the guy who sat us kept helping other may tables (with white people), while my family and I kept waiting. I became enraged, as the wAiter kept avoiding our table but could do little favors for the family next to me. After waiting there for 30 minutes we decided to leave. If I'm going to pay to eat at a restaurant I expect quality service. Never will I recommend this place! So disappointed.";"0";"0";"0";"VegeNation";"Las Vegas";"NV";"Vegan"
"-7utwegZ1szDA8ccd6Nsgg";"4";"2011-05-14 00:00:00";"Yum tea.  Yum coffee.  Yum ""alien burrito"" wrap thingie.";"0";"0";"0";"Sunrise Coffee";"Las Vegas";"NV";"Vegan"
"-7wPU91UyY3Q_6KMYSVuzQ";"5";"2017-03-26 00:00:00";"The staff was very friendly and accommodating. The manager was great. The food was very good! Definitely coming back.";"0";"0";"0";"Nacho Daddy";"Las Vegas";"NV";"Vegan"
